Ano,Tipo de Emenda,Autor da emenda,Numero da emenda,Localidade do gasto,Funcao,Subfuncao,Programa Orcamentario,Acao Orcamentaria,Plano Orcamentario,Codigo da emenda,Valor empenhado,Valor pago
2023,Emenda de Bancada,BANCADA DO MATO GROSSO,2,MATO GROSSO (UF),Educação,Ensino profissional,5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA,"20RL - FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA","FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS",202371120002,38333083.0,17092715.2
2023,Emenda de Bancada,BANCADA DE MINAS GERAIS,2,MINAS GERAIS (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371140002,39797918.0,39797918.0
2023,Emenda de Comissão,"COM. EDUCACAO, CULTURA E ESPORTE",6,Nacional,Educação,Assistência hospitalar e ambulatorial,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RX - REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF,REESTRUTURACAO E MODERNIZACAO DOS HOSPITAIS UNIVERSITARIOS FEDERAIS - REHUF - DESPESAS DIVERSAS,202360040006,39996887.65,4681505.48
2023,Emenda de Bancada,BANCADA DA PARAIBA,1,PARAÍBA (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371160001,40365242.0,35286613.0
2023,Emenda de Bancada,BANCADA DE RONDONIA,2,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371230002,40797362.0,40797362.0
2023,Emenda de Bancada,BANCADA DO AMAZONAS,1,AMAZONAS (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371040001,40797364.0,40797364.0
2023,Emenda de Bancada,BANCADA DO MATO GROSSO,11,MATO GROSSO (UF),Agricultura,Promoção da produção agropecuária,"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO",00SX - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO,APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,202371120011,42898682.0,0.0
2023,Emenda de Comissão,COM. CULTURA,3,Nacional,Cultura,Difusão cultural,5025 - CULTURA,MU - Múltiplo,Múltiplo,202350040003,43211418.67,3244.57
2023,Emenda Individual - Transferências com Finalidade Definida,JOSE SERRA,3,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202322950003,43321132.0,43321132.0
2023,Emenda de Bancada,BANCADA DE RONDONIA,7,Norte,Transporte,Transporte rodoviário,3006 - TRANSPORTE TERRESTRE E TRANSITO,219Z - CONSERVACAO E RECUPERACAO DE ATIVOS DE INFRAESTRUTURA DA UNIAO,MANUTENCAO RODOVIARIA SOBRE SUPERVISAO DA SUPERINTENDENCIA REGIONAL DNIT/RONDONIA,202371230007,45000000.0,22935301.16
2023,Emenda de Bancada,BANCADA DE GOIAS,5,GOIÁS (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371100005,48589276.0,39773589.0
2023,Emenda de Bancada,BANCADA DE ALAGOAS,1,ALAGOAS (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371030001,49394399.0,49140121.0
2023,Emenda de Bancada,BANCADA DA PARAIBA,8,PARAÍBA (UF),Agricultura,Promoção da produção agropecuária,"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO",00SX - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO,APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,202371160008,49811445.7,8934705.71
2023,Emenda de Comissão,COM. SERV.DE INFRA-ESTRUTURA,8,PIAUÍ (UF),Transporte,Transporte rodoviário,3006 - TRANSPORTE TERRESTRE E TRANSITO,7N22 - CONSTRUCAO DE TRECHO RODOVIARIO - DIVISA BA/PI - DIVISA PI/MA - NA BR-235/PI,CONSTRUCAO DE TRECHO RODOVIARIO - DIVISA BA/PI - DIVISA PI/MA - NA BR-235/PI - DESPESAS DIVERSAS,202360010008,50000000.0,0.0
2023,Emenda de Comissão,COM. VIACAO E TRANSPORTES,8,PIAUÍ (UF),Transporte,Transporte rodoviário,3006 - TRANSPORTE TERRESTRE E TRANSITO,7N22 - CONSTRUCAO DE TRECHO RODOVIARIO - DIVISA BA/PI - DIVISA PI/MA - NA BR-235/PI,CONSTRUCAO DE TRECHO RODOVIARIO - DIVISA BA/PI - DIVISA PI/MA - NA BR-235/PI - DESPESAS DIVERSAS,202350240008,50000000.0,0.0
2023,Emenda de Bancada,BANCADA DO MATO GROSSO DO SUL,11,MATO GROSSO DO SUL (UF),Transporte,Transporte rodoviário,3006 - TRANSPORTE TERRESTRE E TRANSITO,7S57 - CONSTRUCAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-163 (RIO VERDE DE MATO GROSSO) - ENTRONCAMENTO BR-262 (AQUIDAUANA) - NA BR-419/MS,CONSTRUCAO DE TRECHO RODOVIARIO - ENTRONCAMENTO BR-163 (RIO VERDE DE MATO GROSSO) - ENTRONCAMENTO BR-262 (AQUIDAUANA) - NA BR-419/MS - DESPESAS DIVERSAS,202371130011,50000000.0,0.0
2023,Emenda de Comissão,COM. EDUCACAO,2,MÚLTIPLO,Educação,Múltiplo,MU - Múltiplo,MU - Múltiplo,IMPLANTACAO DO ALOJAMENTO DO ITA,202350050002,50159774.42,4475938.58
2023,Emenda de Bancada,BANCADA DO RIO DE JANEIRO,3,RIO DE JANEIRO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371200003,51323401.0,51323401.0
2023,Emenda de Bancada,BANCADA DE MINAS GERAIS,5,MINAS GERAIS (UF),Segurança pública,Policiamento,"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO","21BM - DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE","DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE - DESPESAS DIVERSAS",202371140005,51434205.71,0.0
2023,Emenda de Bancada,BANCADA DO ESPIRITO SANTO,12,ESPÍRITO SANTO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371090012,52456493.0,36774213.0
2023,Emenda de Bancada,BANCADA DO MATO GROSSO DO SUL,13,MATO GROSSO DO SUL (UF),Ciência e Tecnologia,Promoção comercial,"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO",7W59 - IMPLANTACAO DO PROJETO SUL-FRONTEIRA,IMPLANTACAO DO PROJETO SUL-FRONTEIRA - DESPESAS DIVERSAS,202371130013,52885492.0,3500.0
2023,Emenda de Bancada,BANCADA DO ESPIRITO SANTO,15,SERRA - ES,Transporte,Transporte rodoviário,3006 - TRANSPORTE TERRESTRE E TRANSITO,7S51 - CONSTRUCAO DE CONTORNO RODOVIARIO (CONTORNO DE MESTRE ALVARO) EM SERRA - NA BR-101/ES,CONSTRUCAO DE CONTORNO RODOVIARIO (CONTORNO DE MESTRE ALVARO) EM SERRA - NA BR-101/ES - DESPESAS DIVERSAS,202371090015,53000000.0,52000000.0
2023,Emenda de Bancada,BANCADA DA BAHIA,12,BAHIA (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371060012,54825000.0,54420965.0
2023,Emenda de Comissão,"COM. EDUCACAO, CULTURA E ESPORTE",5,Nacional,Educação,Educação básica,5011 - EDUCACAO BASICA DE QUALIDADE,0509 - APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA,APOIO AO DESENVOLVIMENTO DA EDUCACAO BASICA - DESPESAS DIVERSAS,202360040005,55362672.14,0.0
2023,Emenda de Bancada,BANCADA DO DISTRITO FEDERAL,12,DISTRITO FEDERAL (UF),Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO",20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS,202371080012,57460821.08,12293474.17
2023,Emenda de Bancada,BANCADA DO AMAZONAS,4,AMAZONAS (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371040004,58343877.0,58343877.0
2023,Emenda de Bancada,BANCADA DO RIO GRANDE DO SUL,4,RIO GRANDE DO SUL (UF),Agricultura,Promoção da produção agropecuária,1031 - AGROPECUARIA SUSTENTAVEL,20ZV - FOMENTO AO SETOR AGROPECUARIO,FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS,202371220004,60050000.0,0.0
2023,Emenda de Comissão,"COM. EDUCACAO, CULTURA E ESPORTE",4,Nacional,Desporto e lazer,Desporto comunitário,5026 - ESPORTE,"00SL - APOIO A IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE AMADOR, EDUCACIONAL, RECREATIVO E DE LAZER","APOIO A IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER - DESPESAS DIVERSAS",202360040004,62125000.0,0.0
2023,Emenda de Bancada,BANCADA DE SERGIPE,7,NOSSA SENHORA DO SOCORRO - SE,Encargos especiais,Outros encargos especiais,2220 - MORADIA DIGNA,00CW - SUBVENCAO ECONOMICA DESTINADA A AMPLIACAO DO ACESSO AO FINANCIAMENTO HABITACIONAL,SUBVENCAO ECONOMICA DESTINADA A AMPLIACAO DO ACESSO AO FINANCIAMENTO HABITACIONAL - DESPESAS DIVERSAS,202371270007,64346043.0,64346043.0
2023,Emenda de Bancada,BANCADA DO PIAUI,3,PIAUÍ (UF),Assistência social,Assistência comunitária,5031 - PROTECAO SOCIAL NO AMBITO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),219G - ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS),ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS,202371190003,65400282.0,65400282.0
2023,Emenda de Comissão,COM. SERV.DE INFRA-ESTRUTURA,7,MATO GROSSO DO SUL (UF),Transporte,Transporte rodoviário,3006 - TRANSPORTE TERRESTRE E TRANSITO,219Z - CONSERVACAO E RECUPERACAO DE ATIVOS DE INFRAESTRUTURA DA UNIAO,CONSERVACAO E RECUPERACAO DE ATIVOS DE INFRAESTRUTURA DA UNIAO - DESPESAS DIVERSAS,202360010007,66000000.0,13168326.41
2023,Emenda de Bancada,BANCADA DO ESPIRITO SANTO,9,ESPÍRITO SANTO (UF),Educação,Ensino profissional,5012 - EDUCACAO PROFISSIONAL E TECNOLOGICA,"20RG - REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA","REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",202371090009,67306398.4,49571419.52
2023,Emenda de Bancada,BANCADA DO AMAPA,7,AMAPÁ (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371050007,70927115.0,70927115.0
2023,Emenda de Bancada,BANCADA DE PERNAMBUCO,8,PERNAMBUCO (UF),Agricultura,Promoção da produção agropecuária,"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO",00SX - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO,APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,202371180008,73669006.07,23873297.21
2023,Emenda de Bancada,BANCADA DE GOIAS,1,GOIÁS (UF),Múltiplo,Múltiplo,MU - Múltiplo,MU - Múltiplo,SUBVENCAO ECONOMICA DESTINADA A AMPLIACAO DO ACESSO AO FINANCIAMENTO HABITACIONAL - DESPESAS DIVERSAS,202371100001,73811194.6,6196296.86
2023,Emenda de Bancada,BANCADA DO PARANA,6,PARANÁ (UF),Agricultura,Promoção da produção agropecuária,1031 - AGROPECUARIA SUSTENTAVEL,20ZV - FOMENTO AO SETOR AGROPECUARIO,FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS,202371170006,73896103.25,150132.96
2023,Emenda de Comissão,COM. DESENV REGIONAL E TURISMO,4,Nacional,Saneamento,Saneamento básico urbano,2222 - SANEAMENTO BASICO,"00TO - APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO","APOIO A IMPLANTACAO, AMPLIACAO OU MELHORIAS DE SISTEMAS DE ESGOTAMENTO SANITARIO EM MUNICIPIOS COM POPULACAO SUPERIOR A 50 MIL HABITANTES OU MUNICIPIOS INTEGRANTES DE REGIOES METROPOLITANAS OU DE REGI",202360110004,77493894.68,55875.87
2023,Emenda de Bancada,BANCADA DE SANTA CATARINA,9,SANTA CATARINA (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371260009,78677026.0,78677026.0
2023,Emenda de Bancada,BANCADA DE ALAGOAS,7,ALAGOAS (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371030007,79168718.0,55849846.0
2023,Emenda de Bancada,BANCADA DO MARANHAO,2,MARANHÃO (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371110002,81976607.0,81976607.0
2023,Emenda de Comissão,"COM. MISTA, PLAN.ORC.E FISCALIZACAO",4,MÚLTIPLO,Transporte,Transporte rodoviário,3006 - TRANSPORTE TERRESTRE E TRANSITO,MU - Múltiplo,CONSTRUCAO DE TRECHO RODOVIARIO - ALTAMIRA - RUROPOLIS - NA BR-230/PA - DESPESAS DIVERSAS,202360000004,82000000.0,15021423.31
2023,Emenda de Bancada,BANCADA DE PERNAMBUCO,4,PERNAMBUCO (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371180004,87041478.0,84273007.0
2023,Emenda de Bancada,BANCADA DE TOCANTINS,15,TOCANTINS (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371280015,87597362.0,87597362.0
2023,Emenda de Bancada,BANCADA DO RIO DE JANEIRO,5,RIO DE JANEIRO (UF),Educação,Ensino superior,"5013 - EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO","FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS",202371200005,89230000.0,88430000.0
2023,Emenda de Comissão,COM. CONST. JUSTICA E CIDADANIA,1,Nacional,Segurança pública,Policiamento,"5016 - SEGURANCA PUBLICA, COMBATE A CORRUPCAO, AO CRIME ORGANIZADO E AO CRIME VIOLENTO","21BM - DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE","DESENVOLVIMENTO DE POLITICAS DE SEGURANCA PUBLICA, PREVENCAO E ENFRENTAMENTO A CRIMINALIDADE - DESPESAS DIVERSAS",202360030001,91773468.98,0.0
2023,Emenda de Bancada,BANCADA DO PARANA,12,PARANÁ (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371170012,92506000.0,72727664.0
2023,Emenda de Bancada,BANCADA DO CEARA,2,CEARÁ (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371070002,108893059.0,108343637.0
2023,Emenda de Bancada,BANCADA DO RIO GRANDE DO NORTE,5,RIO GRANDE DO NORTE (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371210005,109396870.0,108728787.0
2023,Emenda de Bancada,BANCADA DO RIO GRANDE DO SUL,1,RIO GRANDE DO SUL (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371220001,109698152.0,109248500.0
2023,Emenda de Bancada,BANCADA DA PARAIBA,2,PARAÍBA (UF),Saúde,Atenção básica,5019 - ATENCAO PRIMARIA A SAUDE,2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371160002,114744809.0,104439900.0
2023,Emenda de Bancada,BANCADA DE SANTA CATARINA,14,SANTA CATARINA (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371260014,119314145.0,116767550.0
2023,Emenda de Bancada,BANCADA DA BAHIA,18,BAHIA (UF),Agricultura,Promoção da produção agropecuária,"2217 - DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO",00SX - APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO,APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS,202371060018,119976355.22,43986657.26
2023,Emenda de Bancada,BANCADA DO MARANHAO,1,MARANHÃO (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371110001,121008237.0,109913994.0
2023,Emenda de Bancada,BANCADA DO ACRE,2,ACRE (UF),Defesa nacional,Assistência comunitária,6011 - COOPERACAO COM O DESENVOLVIMENTO NACIONAL,1211 - IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE,IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE - DESPESAS DIVERSAS,202371020002,129494666.18,1440138.0
2023,Emenda de Bancada,BANCADA DO CEARA,1,CEARÁ (UF),Saúde,Assistência hospitalar e ambulatorial,5018 - ATENCAO ESPECIALIZADA A SAUDE,2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS,INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS,202371070001,130100883.0,129816672.0
